# Forces      
# CofR        : (2.875000e-01 1.270000e-01 2.286000e-01)
# Time        forces(pressure viscous)	moments(pressure viscous)
16            	((-3.332327e-02 3.036270e-01 2.831992e+00) (1.878052e-04 1.513516e-03 1.774901e-01)) ((-1.444880e-02 4.243341e-03 3.076762e-03) (3.470772e-03 2.153797e-04 -8.610372e-05))
17            	((-4.435946e-02 2.663913e-01 2.648606e+00) (1.834590e-04 1.646920e-03 1.737212e-01)) ((-1.268312e-02 3.856859e-03 4.620199e-03) (3.370409e-03 2.183890e-04 -8.746243e-05))
18            	((-4.918153e-02 2.646263e-01 2.556471e+00) (1.869883e-04 1.771421e-03 1.701271e-01)) ((-1.228663e-02 3.718449e-03 5.490648e-03) (3.267701e-03 2.209109e-04 -8.986988e-05))
19            	((-4.904386e-02 2.906027e-01 2.538998e+00) (1.916767e-04 1.905497e-03 1.667527e-01)) ((-1.320324e-02 3.689383e-03 5.549521e-03) (3.165594e-03 2.226016e-04 -8.928160e-05))
20            	((-4.644777e-02 3.358413e-01 2.562395e+00) (2.014732e-04 2.045718e-03 1.635044e-01)) ((-1.499111e-02 3.686621e-03 5.037630e-03) (3.062424e-03 2.264829e-04 -8.898789e-05))
21            	((-4.230907e-02 3.943607e-01 2.599909e+00) (2.101325e-04 2.182884e-03 1.604017e-01)) ((-1.705257e-02 3.649202e-03 4.066793e-03) (2.961692e-03 2.287608e-04 -8.771286e-05))
22            	((-3.734979e-02 4.501360e-01 2.623688e+00) (2.224521e-04 2.299243e-03 1.574429e-01)) ((-1.839521e-02 3.471450e-03 2.929078e-03) (2.864879e-03 2.301669e-04 -8.695119e-05))
23            	((-3.252497e-02 4.876779e-01 2.615985e+00) (2.381534e-04 2.377742e-03 1.546371e-01)) ((-1.843346e-02 3.160798e-03 2.066502e-03) (2.773427e-03 2.285421e-04 -8.730136e-05))
24            	((-2.808153e-02 5.030139e-01 2.578603e+00) (2.581709e-04 2.431089e-03 1.519403e-01)) ((-1.732355e-02 2.826753e-03 1.657242e-03) (2.689080e-03 2.277443e-04 -8.845872e-05))
25            	((-2.360896e-02 5.006402e-01 2.524395e+00) (2.754235e-04 2.463959e-03 1.493569e-01)) ((-1.549010e-02 2.576844e-03 1.587167e-03) (2.615829e-03 2.272457e-04 -8.782729e-05))
26            	((-1.903755e-02 4.844266e-01 2.464839e+00) (2.970942e-04 2.484457e-03 1.468580e-01)) ((-1.334239e-02 2.479654e-03 1.737665e-03) (2.545880e-03 2.295782e-04 -8.661855e-05))
27            	((-1.507805e-02 4.586764e-01 2.409774e+00) (3.124394e-04 2.494004e-03 1.444496e-01)) ((-1.142048e-02 2.540046e-03 2.067905e-03) (2.480773e-03 2.321280e-04 -8.469106e-05))
28            	((-1.244578e-02 4.303603e-01 2.366598e+00) (3.195654e-04 2.494705e-03 1.420931e-01)) ((-1.020134e-02 2.712855e-03 2.471899e-03) (2.416783e-03 2.314220e-04 -8.188534e-05))
29            	((-1.105091e-02 4.061748e-01 2.337172e+00) (3.155738e-04 2.492809e-03 1.398184e-01)) ((-9.794730e-03 2.943693e-03 2.822223e-03) (2.354114e-03 2.307190e-04 -7.711594e-05))
30            	((-1.026549e-02 3.896022e-01 2.318120e+00) (3.053063e-04 2.489771e-03 1.375795e-01)) ((-9.929371e-03 3.185234e-03 3.011742e-03) (2.291333e-03 2.276013e-04 -7.171513e-05))
31            	((-9.373471e-03 3.811217e-01 2.304498e+00) (2.855516e-04 2.480691e-03 1.354159e-01)) ((-1.021801e-02 3.409505e-03 3.005046e-03) (2.231267e-03 2.222738e-04 -6.511295e-05))
32            	((-7.807928e-03 3.795795e-01 2.291936e+00) (2.669730e-04 2.460045e-03 1.333136e-01)) ((-1.033640e-02 3.583066e-03 2.818748e-03) (2.174499e-03 2.173575e-04 -5.947079e-05))
33            	((-5.278200e-03 3.825851e-01 2.277014e+00) (2.402282e-04 2.434671e-03 1.312819e-01)) ((-1.006066e-02 3.705200e-03 2.504387e-03) (2.121366e-03 2.112158e-04 -5.377322e-05))
34            	((-1.875134e-03 3.869373e-01 2.257964e+00) (2.098454e-04 2.402769e-03 1.293249e-01)) ((-9.324075e-03 3.756470e-03 2.114659e-03) (2.070691e-03 2.049678e-04 -4.865296e-05))
35            	((1.880581e-03 3.894246e-01 2.234936e+00) (1.799353e-04 2.358795e-03 1.274417e-01)) ((-8.222468e-03 3.724430e-03 1.678994e-03) (2.023851e-03 1.991725e-04 -4.288415e-05))
36            	((5.522722e-03 3.876585e-01 2.209256e+00) (1.464739e-04 2.309138e-03 1.256117e-01)) ((-6.947236e-03 3.635458e-03 1.233504e-03) (1.978646e-03 1.935634e-04 -3.913570e-05))
37            	((8.649586e-03 3.800330e-01 2.182431e+00) (1.054571e-04 2.256001e-03 1.238330e-01)) ((-5.656677e-03 3.499352e-03 8.352441e-04) (1.934707e-03 1.882865e-04 -3.555822e-05))
38            	((1.099547e-02 3.662995e-01 2.156003e+00) (6.683574e-05 2.203132e-03 1.221222e-01)) ((-4.497122e-03 3.338949e-03 5.390650e-04) (1.893763e-03 1.844164e-04 -3.226882e-05))
39            	((1.247556e-02 3.475980e-01 2.131223e+00) (3.105506e-05 2.151322e-03 1.204489e-01)) ((-3.564874e-03 3.161051e-03 3.965083e-04) (1.853032e-03 1.804833e-04 -2.948807e-05))
40            	((1.309891e-02 3.263109e-01 2.108752e+00) (-3.670136e-06 2.103641e-03 1.188510e-01)) ((-2.921919e-03 2.962557e-03 4.032891e-04) (1.814588e-03 1.794399e-04 -2.735784e-05))
41            	((1.292041e-02 3.051332e-01 2.088551e+00) (-3.354769e-05 2.065009e-03 1.173047e-01)) ((-2.560387e-03 2.756755e-03 5.341752e-04) (1.777291e-03 1.788681e-04 -2.567078e-05))
42            	((1.224461e-02 2.862848e-01 2.070192e+00) (-5.699388e-05 2.038886e-03 1.158241e-01)) ((-2.412687e-03 2.600630e-03 7.322476e-04) (1.741606e-03 1.803975e-04 -2.503387e-05))
43            	((1.144459e-02 2.707968e-01 2.053672e+00) (-7.688169e-05 2.019661e-03 1.144551e-01)) ((-2.430841e-03 2.516332e-03 9.112170e-04) (1.708392e-03 1.835775e-04 -2.475798e-05))
44            	((1.078816e-02 2.592134e-01 2.037631e+00) (-9.037176e-05 2.006308e-03 1.131569e-01)) ((-2.387990e-03 2.542458e-03 1.023472e-03) (1.677967e-03 1.861320e-04 -2.561309e-05))
45            	((1.051996e-02 2.506495e-01 2.021676e+00) (-9.828477e-05 2.001679e-03 1.119010e-01)) ((-2.247086e-03 2.663176e-03 1.055030e-03) (1.648699e-03 1.878829e-04 -2.628704e-05))
46            	((1.094044e-02 2.442085e-01 2.004866e+00) (-1.044338e-04 2.005188e-03 1.106590e-01)) ((-1.957908e-03 2.877989e-03 1.030548e-03) (1.619610e-03 1.897139e-04 -2.586441e-05))
47            	((1.208835e-02 2.390843e-01 1.987611e+00) (-1.041451e-04 2.018159e-03 1.094813e-01)) ((-1.595019e-03 3.143939e-03 9.639483e-04) (1.591135e-03 1.907883e-04 -2.526990e-05))
48            	((1.382589e-02 2.345560e-01 1.970536e+00) (-9.955589e-05 2.033319e-03 1.083300e-01)) ((-1.221968e-03 3.442780e-03 8.600184e-04) (1.562810e-03 1.899726e-04 -2.448084e-05))
49            	((1.587042e-02 2.299442e-01 1.954266e+00) (-9.585611e-05 2.056041e-03 1.072387e-01)) ((-8.935092e-04 3.754448e-03 7.291993e-04) (1.534686e-03 1.889573e-04 -2.329133e-05))
50            	((1.792071e-02 2.250120e-01 1.939062e+00) (-8.257772e-05 2.081457e-03 1.061797e-01)) ((-6.358304e-04 4.076330e-03 5.857977e-04) (1.506073e-03 1.905191e-04 -2.178806e-05))
51            	((1.951758e-02 2.192949e-01 1.925554e+00) (-7.123418e-05 2.114340e-03 1.051872e-01)) ((-4.949927e-04 4.379986e-03 4.635266e-04) (1.477789e-03 1.902983e-04 -2.015131e-05))
52            	((2.041903e-02 2.122178e-01 1.913305e+00) (-6.091478e-05 2.157010e-03 1.042303e-01)) ((-4.063087e-04 4.659996e-03 3.985701e-04) (1.449591e-03 1.900442e-04 -1.884675e-05))
53            	((2.058129e-02 2.036929e-01 1.901729e+00) (-4.822316e-05 2.205956e-03 1.033032e-01)) ((-3.161670e-04 4.901166e-03 4.065111e-04) (1.422331e-03 1.917233e-04 -1.815201e-05))
54            	((2.001902e-02 1.942673e-01 1.890377e+00) (-3.425237e-05 2.265756e-03 1.023899e-01)) ((-1.926232e-04 5.077160e-03 4.772378e-04) (1.394524e-03 1.925099e-04 -1.831098e-05))
55            	((1.890359e-02 1.847879e-01 1.879004e+00) (-1.469923e-05 2.330093e-03 1.015199e-01)) ((-5.117812e-05 5.181745e-03 5.971926e-04) (1.366923e-03 1.920733e-04 -1.961591e-05))
56            	((1.751454e-02 1.761126e-01 1.867512e+00) (2.676510e-06 2.399830e-03 1.006749e-01)) ((6.172295e-05 5.222798e-03 7.192268e-04) (1.339834e-03 1.928337e-04 -2.169118e-05))
57            	((1.610577e-02 1.689660e-01 1.855936e+00) (2.488788e-05 2.479495e-03 9.985279e-02)) ((9.253025e-05 5.215672e-03 8.011231e-04) (1.311816e-03 1.933091e-04 -2.363140e-05))
58            	((1.479767e-02 1.637164e-01 1.844468e+00) (5.027564e-05 2.566379e-03 9.906492e-02)) ((1.126937e-05 5.181594e-03 8.216393e-04) (1.283527e-03 1.934896e-04 -2.651824e-05))
59            	((1.368803e-02 1.602806e-01 1.833348e+00) (7.631294e-05 2.660819e-03 9.831240e-02)) ((-1.793981e-04 5.137128e-03 7.763501e-04) (1.255962e-03 1.939519e-04 -2.926603e-05))
60            	((1.283490e-02 1.582080e-01 1.822773e+00) (1.069797e-04 2.761317e-03 9.757391e-02)) ((-4.622118e-04 5.094801e-03 6.633121e-04) (1.227637e-03 1.951036e-04 -3.171885e-05))
61            	((1.222966e-02 1.568425e-01 1.812870e+00) (1.409284e-04 2.864552e-03 9.687914e-02)) ((-8.074007e-04 5.055869e-03 5.079552e-04) (1.200426e-03 1.966101e-04 -3.446532e-05))
62            	((1.177388e-02 1.555621e-01 1.803629e+00) (1.741726e-04 2.972736e-03 9.619837e-02)) ((-1.187587e-03 5.020873e-03 3.441035e-04) (1.172812e-03 1.985381e-04 -3.685358e-05))
63            	((1.137460e-02 1.539279e-01 1.794842e+00) (2.122033e-04 3.081371e-03 9.555161e-02)) ((-1.586487e-03 4.991218e-03 2.022834e-04) (1.145802e-03 1.999175e-04 -3.899405e-05))
64            	((1.099039e-02 1.516798e-01 1.786313e+00) (2.510485e-04 3.192714e-03 9.492164e-02)) ((-1.992087e-03 4.964871e-03 1.041343e-04) (1.118906e-03 2.008944e-04 -4.146699e-05))
65            	((1.055468e-02 1.487014e-01 1.777862e+00) (2.891896e-04 3.302194e-03 9.431214e-02)) ((-2.402475e-03 4.939238e-03 5.615029e-05) (1.092157e-03 2.040566e-04 -4.383089e-05))
66            	((9.993538e-03 1.449748e-01 1.769357e+00) (3.269821e-04 3.409992e-03 9.371445e-02)) ((-2.816465e-03 4.911021e-03 5.226938e-05) (1.064794e-03 2.069531e-04 -4.623854e-05))
67            	((9.233146e-03 1.406056e-01 1.760736e+00) (3.623144e-04 3.514457e-03 9.314193e-02)) ((-3.226386e-03 4.866967e-03 8.418865e-05) (1.037841e-03 2.089242e-04 -4.864843e-05))
68            	((8.284501e-03 1.358059e-01 1.752012e+00) (3.902924e-04 3.616834e-03 9.257750e-02)) ((-3.633630e-03 4.806043e-03 1.320769e-04) (1.011069e-03 2.121394e-04 -5.104831e-05))
69            	((7.208405e-03 1.308465e-01 1.743225e+00) (4.186130e-04 3.708072e-03 9.203049e-02)) ((-4.039964e-03 4.746645e-03 1.888516e-04) (9.847111e-04 2.134149e-04 -5.354682e-05))
70            	((6.154148e-03 1.259782e-01 1.734468e+00) (4.432938e-04 3.794426e-03 9.149514e-02)) ((-4.448583e-03 4.713493e-03 2.508332e-04) (9.584585e-04 2.150835e-04 -5.577901e-05))
71            	((5.315138e-03 1.214382e-01 1.725813e+00) (4.596827e-04 3.873799e-03 9.098761e-02)) ((-4.860758e-03 4.716266e-03 3.048843e-04) (9.336724e-04 2.169003e-04 -5.750646e-05))
72            	((4.777664e-03 1.173551e-01 1.717321e+00) (4.789065e-04 3.945850e-03 9.049291e-02)) ((-5.267458e-03 4.753298e-03 3.330044e-04) (9.088441e-04 2.195073e-04 -5.940767e-05))
73            	((4.561493e-03 1.137033e-01 1.709072e+00) (4.906771e-04 4.005793e-03 9.002367e-02)) ((-5.652399e-03 4.817008e-03 3.168314e-04) (8.859758e-04 2.219220e-04 -6.041520e-05))
74            	((4.661720e-03 1.103331e-01 1.701153e+00) (5.002759e-04 4.059516e-03 8.957400e-02)) ((-5.995586e-03 4.901882e-03 2.482625e-04) (8.649599e-04 2.249813e-04 -6.097678e-05))
75            	((5.077229e-03 1.069901e-01 1.693600e+00) (5.025888e-04 4.104442e-03 8.914469e-02)) ((-6.281464e-03 5.008285e-03 1.385087e-04) (8.443253e-04 2.265531e-04 -6.077173e-05))
76            	((5.802709e-03 1.034300e-01 1.686445e+00) (5.039200e-04 4.132971e-03 8.873011e-02)) ((-6.499636e-03 5.141790e-03 7.582052e-06) (8.253608e-04 2.274410e-04 -6.092158e-05))
77            	((6.808089e-03 9.945120e-02 1.679675e+00) (4.989679e-04 4.156285e-03 8.833428e-02)) ((-6.644741e-03 5.301121e-03 -1.198341e-04) (8.072740e-04 2.290519e-04 -6.009765e-05))
78            	((7.957556e-03 9.494255e-02 1.673298e+00) (4.975622e-04 4.165068e-03 8.795071e-02)) ((-6.718320e-03 5.477394e-03 -2.341820e-04) (7.909547e-04 2.312838e-04 -5.876197e-05))
79            	((9.119440e-03 8.981604e-02 1.667253e+00) (4.917553e-04 4.166772e-03 8.760080e-02)) ((-6.717399e-03 5.660591e-03 -3.317985e-04) (7.764497e-04 2.306771e-04 -5.748925e-05))
80            	((1.025704e-02 8.401389e-02 1.661487e+00) (4.816255e-04 4.160555e-03 8.724466e-02)) ((-6.634849e-03 5.851167e-03 -4.014467e-04) (7.633731e-04 2.327707e-04 -5.571075e-05))
81            	((1.140261e-02 7.754712e-02 1.655975e+00) (4.676170e-04 4.144540e-03 8.690767e-02)) ((-6.473889e-03 6.052053e-03 -4.426582e-04) (7.514051e-04 2.331327e-04 -5.416309e-05))
82            	((1.258619e-02 7.048648e-02 1.650737e+00) (4.530237e-04 4.120347e-03 8.658002e-02)) ((-6.244015e-03 6.256374e-03 -4.570475e-04) (7.413237e-04 2.327790e-04 -5.212525e-05))
83            	((1.379954e-02 6.295762e-02 1.645767e+00) (4.340280e-04 4.087127e-03 8.627108e-02)) ((-5.961491e-03 6.461420e-03 -4.484054e-04) (7.318819e-04 2.321858e-04 -4.979053e-05))
84            	((1.501924e-02 5.511656e-02 1.641077e+00) (4.149483e-04 4.047433e-03 8.595389e-02)) ((-5.635619e-03 6.661679e-03 -4.266098e-04) (7.233615e-04 2.291884e-04 -4.740320e-05))
85            	((1.624180e-02 4.708696e-02 1.636631e+00) (3.940443e-04 4.002176e-03 8.565959e-02)) ((-5.275068e-03 6.856294e-03 -4.012479e-04) (7.165462e-04 2.269072e-04 -4.546176e-05))
86            	((1.747427e-02 3.897050e-02 1.632358e+00) (3.739309e-04 3.949455e-03 8.535965e-02)) ((-4.879140e-03 7.045255e-03 -3.812139e-04) (7.109534e-04 2.245157e-04 -4.301032e-05))
87            	((1.869656e-02 3.090111e-02 1.628190e+00) (3.550489e-04 3.890214e-03 8.507940e-02)) ((-4.450818e-03 7.227362e-03 -3.718189e-04) (7.054307e-04 2.209390e-04 -4.060574e-05))
88            	((1.991366e-02 2.297138e-02 1.624099e+00) (3.361869e-04 3.826257e-03 8.479873e-02)) ((-3.995392e-03 7.400195e-03 -3.686895e-04) (7.010922e-04 2.176447e-04 -3.783653e-05))
89            	((2.110820e-02 1.527972e-02 1.620084e+00) (3.148787e-04 3.757350e-03 8.452952e-02)) ((-3.522105e-03 7.555563e-03 -3.607147e-04) (6.978997e-04 2.141577e-04 -3.528669e-05))
90            	((2.220540e-02 7.927202e-03 1.616157e+00) (2.940084e-04 3.686286e-03 8.424778e-02)) ((-3.040002e-03 7.684125e-03 -3.363481e-04) (6.938973e-04 2.094087e-04 -3.197784e-05))
91            	((2.315697e-02 1.002782e-03 1.612306e+00) (2.736417e-04 3.613604e-03 8.397718e-02)) ((-2.556466e-03 7.778928e-03 -2.901903e-04) (6.910085e-04 2.062245e-04 -2.915225e-05))
92            	((2.392531e-02 -5.430901e-03 1.608547e+00) (2.529542e-04 3.539516e-03 8.370734e-02)) ((-2.074679e-03 7.833595e-03 -2.252476e-04) (6.885562e-04 2.020790e-04 -2.633495e-05))
93            	((2.444645e-02 -1.129279e-02 1.604849e+00) (2.296240e-04 3.468017e-03 8.344570e-02)) ((-1.603221e-03 7.848708e-03 -1.442574e-04) (6.855937e-04 1.986214e-04 -2.382839e-05))
94            	((2.470708e-02 -1.657716e-02 1.601201e+00) (2.066210e-04 3.400060e-03 8.317921e-02)) ((-1.155360e-03 7.828150e-03 -5.208310e-05) (6.828274e-04 1.948088e-04 -2.111390e-05))
95            	((2.469688e-02 -2.132079e-02 1.597609e+00) (1.828641e-04 3.333318e-03 8.292217e-02)) ((-7.395630e-04 7.782944e-03 4.237662e-05) (6.798700e-04 1.917302e-04 -1.850704e-05))
96            	((2.448153e-02 -2.562667e-02 1.594083e+00) (1.593153e-04 3.266948e-03 8.265459e-02)) ((-3.572337e-04 7.725296e-03 1.283402e-04) (6.764264e-04 1.865092e-04 -1.575012e-05))
97            	((2.413191e-02 -2.956536e-02 1.590603e+00) (1.373764e-04 3.204097e-03 8.239871e-02)) ((-6.605957e-06 7.669065e-03 2.001899e-04) (6.731235e-04 1.819849e-04 -1.331587e-05))
98            	((2.368998e-02 -3.317769e-02 1.587169e+00) (1.162326e-04 3.147070e-03 8.213512e-02)) ((3.114476e-04 7.626564e-03 2.601597e-04) (6.692774e-04 1.788265e-04 -1.134023e-05))
99            	((2.317168e-02 -3.647265e-02 1.583791e+00) (9.634855e-05 3.094088e-03 8.188417e-02)) ((5.888976e-04 7.609317e-03 3.162934e-04) (6.657842e-04 1.737969e-04 -9.674437e-06))
100           	((2.260233e-02 -3.940005e-02 1.580512e+00) (7.526125e-05 3.046524e-03 8.162495e-02)) ((8.189017e-04 7.618828e-03 3.756205e-04) (6.613659e-04 1.685769e-04 -7.429927e-06))
101           	((2.203540e-02 -4.187783e-02 1.577371e+00) (5.483881e-05 2.998261e-03 8.137299e-02)) ((9.962712e-04 7.647889e-03 4.370312e-04) (6.566949e-04 1.654381e-04 -6.382896e-06))
102           	((2.156867e-02 -4.385591e-02 1.574388e+00) (3.456909e-05 2.957091e-03 8.111657e-02)) ((1.123078e-03 7.684294e-03 4.950966e-04) (6.523394e-04 1.604519e-04 -4.527893e-06))
103           	((2.130538e-02 -4.530627e-02 1.571560e+00) (1.737485e-05 2.920309e-03 8.087109e-02)) ((1.205074e-03 7.715343e-03 5.449865e-04) (6.468195e-04 1.558297e-04 -3.610441e-06))
104           	((2.128816e-02 -4.626527e-02 1.568858e+00) (-3.568004e-06 2.886168e-03 8.061679e-02)) ((1.248057e-03 7.733395e-03 5.831562e-04) (6.416880e-04 1.513935e-04 -2.303103e-06))
105           	((2.151095e-02 -4.678671e-02 1.566241e+00) (-2.097612e-05 2.856259e-03 8.037465e-02)) ((1.259653e-03 7.732447e-03 6.089660e-04) (6.361431e-04 1.465878e-04 -1.065467e-06))
106           	((2.190605e-02 -4.693925e-02 1.563701e+00) (-4.029284e-05 2.829251e-03 8.012870e-02)) ((1.244589e-03 7.712677e-03 6.273657e-04) (6.311445e-04 1.430422e-04 -1.497612e-08))
107           	((2.237107e-02 -4.678066e-02 1.561213e+00) (-5.633834e-05 2.804306e-03 7.989340e-02)) ((1.204392e-03 7.674442e-03 6.403661e-04) (6.257966e-04 1.395802e-04 7.215163e-07))
108           	((2.280079e-02 -4.634227e-02 1.558773e+00) (-7.065489e-05 2.780659e-03 7.964728e-02)) ((1.144325e-03 7.612490e-03 6.484254e-04) (6.206069e-04 1.359486e-04 1.657784e-06))
109           	((2.312061e-02 -4.566691e-02 1.556380e+00) (-8.623490e-05 2.760129e-03 7.941825e-02)) ((1.069995e-03 7.525695e-03 6.542200e-04) (6.148045e-04 1.336187e-04 2.370111e-06))
110           	((2.327549e-02 -4.477931e-02 1.554038e+00) (-9.932373e-05 2.747317e-03 7.919057e-02)) ((9.854608e-04 7.416376e-03 6.584629e-04) (6.106574e-04 1.320345e-04 2.368118e-06))
111           	((2.323125e-02 -4.371533e-02 1.551744e+00) (-1.129731e-04 2.730500e-03 7.896402e-02)) ((8.925256e-04 7.290293e-03 6.611182e-04) (6.057590e-04 1.283465e-04 2.444368e-06))
112           	((2.299426e-02 -4.251352e-02 1.549493e+00) (-1.246427e-04 2.717592e-03 7.874645e-02)) ((7.931475e-04 7.152964e-03 6.663401e-04) (6.018649e-04 1.269433e-04 2.389132e-06))
113           	((2.259108e-02 -4.118959e-02 1.547280e+00) (-1.373983e-04 2.701405e-03 7.853029e-02)) ((6.905497e-04 7.007733e-03 6.820047e-04) (5.969324e-04 1.249057e-04 2.237825e-06))
114           	((2.206343e-02 -3.974851e-02 1.545098e+00) (-1.507676e-04 2.693824e-03 7.832113e-02)) ((5.889892e-04 6.856783e-03 7.116435e-04) (5.938073e-04 1.217688e-04 2.085395e-06))
115           	((2.145019e-02 -3.815002e-02 1.542924e+00) (-1.596996e-04 2.682790e-03 7.812105e-02)) ((4.934037e-04 6.699501e-03 7.592651e-04) (5.892999e-04 1.188164e-04 1.623241e-06))
116           	((2.080191e-02 -3.633969e-02 1.540752e+00) (-1.688461e-04 2.671703e-03 7.791824e-02)) ((4.077878e-04 6.540069e-03 8.225605e-04) (5.861639e-04 1.160477e-04 8.858061e-07))
117           	((2.014700e-02 -3.426895e-02 1.538603e+00) (-1.737277e-04 2.661286e-03 7.772285e-02)) ((3.356750e-04 6.378676e-03 8.995937e-04) (5.829910e-04 1.123524e-04 -2.680727e-08))
118           	((1.950001e-02 -3.196430e-02 1.536494e+00) (-1.799132e-04 2.651663e-03 7.753671e-02)) ((2.809910e-04 6.219212e-03 9.888837e-04) (5.809285e-04 1.101442e-04 -9.429129e-07))
119           	((1.885052e-02 -2.947469e-02 1.534452e+00) (-1.833686e-04 2.640005e-03 7.735902e-02)) ((2.430097e-04 6.063245e-03 1.089328e-03) (5.787125e-04 1.060199e-04 -2.111899e-06))
120           	((1.818080e-02 -2.688034e-02 1.532493e+00) (-1.848373e-04 2.632859e-03 7.718485e-02)) ((2.193374e-04 5.910841e-03 1.198438e-03) (5.774133e-04 1.009934e-04 -3.458307e-06))
121           	((1.749130e-02 -2.426350e-02 1.530617e+00) (-1.864066e-04 2.620539e-03 7.701658e-02)) ((2.086127e-04 5.758759e-03 1.316154e-03) (5.753674e-04 9.683234e-05 -4.766373e-06))
122           	((1.677434e-02 -2.169198e-02 1.528830e+00) (-1.878169e-04 2.612450e-03 7.685120e-02)) ((2.111886e-04 5.604403e-03 1.442601e-03) (5.742623e-04 9.281599e-05 -5.635003e-06))
123           	((1.603040e-02 -1.922666e-02 1.527111e+00) (-1.853055e-04 2.605711e-03 7.669366e-02)) ((2.301179e-04 5.449392e-03 1.574090e-03) (5.728771e-04 8.747221e-05 -7.300739e-06))
124           	((1.524157e-02 -1.694554e-02 1.525465e+00) (-1.809064e-04 2.596760e-03 7.654619e-02)) ((2.665002e-04 5.295093e-03 1.706445e-03) (5.717424e-04 8.239339e-05 -8.381884e-06))
125           	((1.439604e-02 -1.490559e-02 1.523886e+00) (-1.790984e-04 2.585670e-03 7.639923e-02)) ((3.189450e-04 5.142637e-03 1.835109e-03) (5.703525e-04 7.869797e-05 -9.863268e-06))
126           	((1.349821e-02 -1.313531e-02 1.522383e+00) (-1.747640e-04 2.577925e-03 7.625906e-02)) ((3.896220e-04 4.993627e-03 1.956819e-03) (5.701648e-04 7.487142e-05 -1.132177e-05))
