# Forces      
# CofR        : (2.875000e-01 1.270000e-01 2.286000e-01)
# Time        forces(pressure viscous)	moments(pressure viscous)
15            	((-8.463452e-02 1.441909e+00 1.120373e+01) (4.171534e-04 3.910078e-03 4.556847e-01)) ((-8.407711e-02 1.740515e-02 7.696503e-03) (1.030030e-02 7.132556e-04 -2.102334e-04))
16            	((-1.345348e-01 1.309960e+00 1.032162e+01) (4.238040e-04 4.389252e-03 4.472939e-01)) ((-7.811825e-02 1.509539e-02 1.268312e-02) (1.011211e-02 7.199524e-04 -2.106373e-04))
17            	((-1.730933e-01 1.244571e+00 9.651998e+00) (4.782207e-04 4.828344e-03 4.392829e-01)) ((-7.360156e-02 1.386954e-02 1.784844e-02) (9.919090e-03 7.203601e-04 -2.133121e-04))
18            	((-1.911951e-01 1.271149e+00 9.326151e+00) (5.469876e-04 5.268022e-03 4.316355e-01)) ((-7.301251e-02 1.327947e-02 2.081599e-02) (9.714179e-03 7.233005e-04 -2.135753e-04))
19            	((-1.935917e-01 1.366846e+00 9.284217e+00) (6.330832e-04 5.687139e-03 4.242837e-01)) ((-7.620515e-02 1.277392e-02 2.125628e-02) (9.503386e-03 7.348766e-04 -2.115652e-04))
20            	((-1.882710e-01 1.505809e+00 9.407183e+00) (6.834097e-04 6.106596e-03 4.171519e-01)) ((-8.158344e-02 1.222324e-02 1.935001e-02) (9.285100e-03 7.444440e-04 -2.081165e-04))
21            	((-1.769652e-01 1.666102e+00 9.587974e+00) (7.388785e-04 6.430850e-03 4.101973e-01)) ((-8.668031e-02 1.122585e-02 1.566355e-02) (9.053393e-03 7.502955e-04 -2.096607e-04))
22            	((-1.577641e-01 1.811077e+00 9.716005e+00) (8.171382e-04 6.659584e-03 4.034955e-01)) ((-8.827128e-02 9.989294e-03 1.150484e-02) (8.818961e-03 7.569438e-04 -2.156162e-04))
23            	((-1.318829e-01 1.905231e+00 9.720681e+00) (8.736867e-04 6.813187e-03 3.970725e-01)) ((-8.480957e-02 8.912164e-03 8.480468e-03) (8.599464e-03 7.656423e-04 -2.208373e-04))
24            	((-1.037495e-01 1.939781e+00 9.606356e+00) (9.139830e-04 6.938864e-03 3.909480e-01)) ((-7.761776e-02 8.417832e-03 7.092549e-03) (8.394973e-03 7.800589e-04 -2.217962e-04))
25            	((-7.585727e-02 1.924863e+00 9.420079e+00) (9.309094e-04 7.059926e-03 3.850475e-01)) ((-6.860746e-02 8.781274e-03 7.155279e-03) (8.203871e-03 7.911339e-04 -2.154880e-04))
26            	((-5.113537e-02 1.868826e+00 9.207600e+00) (9.665290e-04 7.144368e-03 3.793134e-01)) ((-5.930673e-02 9.915220e-03 8.250374e-03) (8.024538e-03 7.923514e-04 -2.045537e-04))
27            	((-3.384063e-02 1.780863e+00 9.009739e+00) (9.869632e-04 7.199317e-03 3.737146e-01)) ((-5.160791e-02 1.144987e-02 1.007055e-02) (7.849770e-03 7.848924e-04 -1.904729e-04))
28            	((-2.567516e-02 1.679617e+00 8.856038e+00) (9.679259e-04 7.256483e-03 3.682159e-01)) ((-4.677699e-02 1.276910e-02 1.195396e-02) (7.679337e-03 7.675380e-04 -1.704144e-04))
29            	((-2.495631e-02 1.585658e+00 8.755354e+00) (9.059510e-04 7.292456e-03 3.628047e-01)) ((-4.465111e-02 1.344285e-02 1.339011e-02) (7.511073e-03 7.534624e-04 -1.477021e-04))
30            	((-2.804543e-02 1.511018e+00 8.696665e+00) (8.354635e-04 7.323742e-03 3.575263e-01)) ((-4.404798e-02 1.332262e-02 1.394636e-02) (7.342516e-03 7.436689e-04 -1.268408e-04))
31            	((-3.117587e-02 1.458302e+00 8.660370e+00) (7.440362e-04 7.300772e-03 3.524196e-01)) ((-4.359358e-02 1.262836e-02 1.353601e-02) (7.179211e-03 7.335033e-04 -1.059451e-04))
32            	((-3.115629e-02 1.426742e+00 8.628105e+00) (6.415726e-04 7.236023e-03 3.475017e-01)) ((-4.206355e-02 1.159007e-02 1.221326e-02) (7.023925e-03 7.210333e-04 -9.254527e-05))
33            	((-2.558735e-02 1.412178e+00 8.586071e+00) (5.237781e-04 7.169143e-03 3.427864e-01)) ((-3.878242e-02 1.068648e-02 1.022800e-02) (6.870257e-03 7.055778e-04 -8.321505e-05))
34            	((-1.473928e-02 1.404904e+00 8.526457e+00) (4.105535e-04 7.081170e-03 3.382480e-01)) ((-3.381846e-02 1.004446e-02 8.108464e-03) (6.721667e-03 6.931812e-04 -7.457149e-05))
35            	((-9.144148e-04 1.392995e+00 8.448018e+00) (2.851080e-04 6.990632e-03 3.338875e-01)) ((-2.796218e-02 9.686424e-03 6.265115e-03) (6.579274e-03 6.815156e-04 -6.949022e-05))
36            	((1.333297e-02 1.368142e+00 8.354690e+00) (1.619520e-04 6.913766e-03 3.297249e-01)) ((-2.202661e-02 9.238578e-03 4.893131e-03) (6.441774e-03 6.748459e-04 -6.907823e-05))
37            	((2.611441e-02 1.325854e+00 8.252759e+00) (4.164810e-05 6.850813e-03 3.257365e-01)) ((-1.653868e-02 8.536329e-03 4.060247e-03) (6.309445e-03 6.760660e-04 -6.910293e-05))
38            	((3.579315e-02 1.264688e+00 8.148501e+00) (-6.424614e-05 6.818442e-03 3.219188e-01)) ((-1.196031e-02 7.599759e-03 3.812686e-03) (6.180953e-03 6.861975e-04 -6.862949e-05))
39            	((4.137781e-02 1.187255e+00 8.048408e+00) (-1.269473e-04 6.792390e-03 3.182853e-01)) ((-8.639506e-03 6.804194e-03 4.093466e-03) (6.059089e-03 6.995026e-04 -6.929691e-05))
40            	((4.270441e-02 1.103914e+00 7.956208e+00) (-1.680535e-04 6.786479e-03 3.148415e-01)) ((-6.422420e-03 6.603341e-03 4.689460e-03) (5.943162e-03 7.168579e-04 -7.079308e-05))
41            	((4.126134e-02 1.023706e+00 7.878079e+00) (-1.994551e-04 6.815318e-03 3.116997e-01)) ((-5.373339e-03 7.085826e-03 5.272961e-03) (5.835418e-03 7.311238e-04 -7.227471e-05))
42            	((3.936252e-02 9.524920e-01 7.813613e+00) (-2.130454e-04 6.874043e-03 3.087327e-01)) ((-5.026364e-03 8.213055e-03 5.775957e-03) (5.732315e-03 7.487411e-04 -7.350625e-05))
43            	((3.892679e-02 8.925550e-01 7.758515e+00) (-2.102450e-04 6.979687e-03 3.058925e-01)) ((-4.958240e-03 9.766621e-03 6.170059e-03) (5.630307e-03 7.665009e-04 -7.536060e-05))
44            	((4.000692e-02 8.437305e-01 7.707548e+00) (-1.848254e-04 7.107134e-03 3.031765e-01)) ((-4.655823e-03 1.156526e-02 6.370092e-03) (5.531285e-03 7.796550e-04 -7.735308e-05))
45            	((4.234200e-02 8.052860e-01 7.656743e+00) (-1.583474e-04 7.267342e-03 3.005701e-01)) ((-3.809488e-03 1.346203e-02 6.229640e-03) (5.433983e-03 7.936388e-04 -7.937593e-05))
46            	((4.606605e-02 7.762873e-01 7.604410e+00) (-1.301482e-04 7.448456e-03 2.980471e-01)) ((-2.498058e-03 1.523632e-02 5.763747e-03) (5.332371e-03 8.034850e-04 -7.927772e-05))
47            	((5.143234e-02 7.556191e-01 7.550730e+00) (-1.091858e-04 7.633501e-03 2.955929e-01)) ((-9.104593e-04 1.672631e-02 5.055703e-03) (5.228488e-03 8.099633e-04 -7.706245e-05))
48            	((5.786208e-02 7.407957e-01 7.496742e+00) (-8.937520e-05 7.854088e-03 2.932143e-01)) ((7.537459e-04 1.792559e-02 4.209939e-03) (5.123264e-03 8.155963e-04 -7.466853e-05))
49            	((6.440101e-02 7.294506e-01 7.443794e+00) (-5.906180e-05 8.095419e-03 2.908958e-01)) ((2.292576e-03 1.879697e-02 3.373686e-03) (5.016947e-03 8.190972e-04 -7.360741e-05))
50            	((7.005058e-02 7.184854e-01 7.392788e+00) (-2.855949e-05 8.364980e-03 2.886408e-01)) ((3.554505e-03 1.932771e-02 2.660541e-03) (4.909851e-03 8.219600e-04 -7.480325e-05))
51            	((7.391407e-02 7.049335e-01 7.344182e+00) (5.562425e-06 8.660510e-03 2.864515e-01)) ((4.435452e-03 1.951819e-02 2.144100e-03) (4.801926e-03 8.256975e-04 -7.885632e-05))
52            	((7.575357e-02 6.879221e-01 7.298018e+00) (3.630986e-05 8.983709e-03 2.843325e-01)) ((4.861413e-03 1.947873e-02 1.744196e-03) (4.692878e-03 8.256082e-04 -8.433238e-05))
53            	((7.542147e-02 6.692285e-01 7.253837e+00) (7.426087e-05 9.328986e-03 2.822734e-01)) ((4.831000e-03 1.931665e-02 1.429824e-03) (4.585661e-03 8.250376e-04 -9.022565e-05))
54            	((7.286457e-02 6.512272e-01 7.211093e+00) (1.265234e-04 9.689366e-03 2.802804e-01)) ((4.383247e-03 1.913049e-02 1.142252e-03) (4.479699e-03 8.224160e-04 -9.832209e-05))
55            	((6.832074e-02 6.353465e-01 7.169619e+00) (2.011685e-04 1.005606e-02 2.783406e-01)) ((3.552442e-03 1.895105e-02 7.604006e-04) (4.377084e-03 8.185579e-04 -1.079001e-04))
56            	((6.239152e-02 6.223076e-01 7.129579e+00) (2.884058e-04 1.042209e-02 2.764625e-01)) ((2.416436e-03 1.877333e-02 2.640660e-04) (4.277872e-03 8.128929e-04 -1.188014e-04))
57            	((5.546734e-02 6.122429e-01 7.091546e+00) (3.868672e-04 1.079483e-02 2.746402e-01)) ((1.126700e-03 1.854828e-02 -2.559405e-04) (4.183276e-03 8.075704e-04 -1.294691e-04))
58            	((4.821455e-02 6.048739e-01 7.056040e+00) (4.993111e-04 1.116719e-02 2.728671e-01)) ((-2.324816e-04 1.823150e-02 -6.747724e-04) (4.090626e-03 8.015991e-04 -1.406374e-04))
59            	((4.123492e-02 5.987884e-01 7.023093e+00) (6.259784e-04 1.154462e-02 2.711567e-01)) ((-1.659816e-03 1.780914e-02 -8.830250e-04) (3.997420e-03 7.975431e-04 -1.496635e-04))
60            	((3.465518e-02 5.921541e-01 6.992201e+00) (7.602585e-04 1.192260e-02 2.695024e-01)) ((-3.120410e-03 1.733513e-02 -9.070504e-04) (3.906206e-03 7.972898e-04 -1.599957e-04))
61            	((2.877735e-02 5.832945e-01 6.962662e+00) (8.924576e-04 1.230083e-02 2.678857e-01)) ((-4.575436e-03 1.688385e-02 -7.789350e-04) (3.816997e-03 7.978157e-04 -1.698056e-04))
62            	((2.369566e-02 5.710379e-01 6.933756e+00) (1.034224e-03 1.265208e-02 2.663397e-01)) ((-6.007340e-03 1.659155e-02 -4.529939e-04) (3.727239e-03 7.979017e-04 -1.820367e-04))
63            	((1.950620e-02 5.543667e-01 6.904816e+00) (1.175110e-03 1.297713e-02 2.648484e-01)) ((-7.355834e-03 1.658836e-02 1.069783e-04) (3.639253e-03 7.996237e-04 -1.920878e-04))
64            	((1.599001e-02 5.329440e-01 6.875543e+00) (1.313842e-03 1.327550e-02 2.634007e-01)) ((-8.594283e-03 1.692360e-02 8.937748e-04) (3.554216e-03 8.024969e-04 -2.023808e-04))
65            	((1.353074e-02 5.073125e-01 6.845418e+00) (1.438430e-03 1.354760e-02 2.620244e-01)) ((-9.676418e-03 1.755344e-02 1.810190e-03) (3.475151e-03 8.086086e-04 -2.116136e-04))
66            	((1.234559e-02 4.785733e-01 6.814101e+00) (1.544374e-03 1.378768e-02 2.607020e-01)) ((-1.061587e-02 1.831139e-02 2.725512e-03) (3.402435e-03 8.139050e-04 -2.185765e-04))
67            	((1.217809e-02 4.481612e-01 6.781452e+00) (1.643486e-03 1.399525e-02 2.594584e-01)) ((-1.145820e-02 1.901140e-02 3.504276e-03) (3.334752e-03 8.208084e-04 -2.234979e-04))
68            	((1.296729e-02 4.171895e-01 6.747796e+00) (1.724872e-03 1.417450e-02 2.582787e-01)) ((-1.223789e-02 1.953802e-02 3.937607e-03) (3.273461e-03 8.290063e-04 -2.264446e-04))
69            	((1.458154e-02 3.863964e-01 6.713466e+00) (1.788762e-03 1.431200e-02 2.571615e-01)) ((-1.299787e-02 1.985341e-02 3.889383e-03) (3.215907e-03 8.364368e-04 -2.260937e-04))
70            	((1.668690e-02 3.563032e-01 6.678870e+00) (1.848664e-03 1.439953e-02 2.561071e-01)) ((-1.371130e-02 1.998428e-02 3.334799e-03) (3.163574e-03 8.426216e-04 -2.233377e-04))
71            	((1.929932e-02 3.268979e-01 6.644535e+00) (1.892263e-03 1.444619e-02 2.551314e-01)) ((-1.430908e-02 2.006512e-02 2.372554e-03) (3.116792e-03 8.484084e-04 -2.182951e-04))
72            	((2.246872e-02 2.978881e-01 6.611194e+00) (1.919504e-03 1.444745e-02 2.542074e-01)) ((-1.466850e-02 2.024410e-02 1.245767e-03) (3.075934e-03 8.534553e-04 -2.128379e-04))
73            	((2.582835e-02 2.685412e-01 6.579552e+00) (1.925269e-03 1.440840e-02 2.533341e-01)) ((-1.469281e-02 2.063094e-02 1.705735e-04) (3.040999e-03 8.567843e-04 -2.055600e-04))
74            	((2.874083e-02 2.379987e-01 6.550133e+00) (1.925265e-03 1.433383e-02 2.524996e-01)) ((-1.431111e-02 2.123483e-02 -7.047795e-04) (3.010522e-03 8.605499e-04 -1.978987e-04))
75            	((3.106573e-02 2.051934e-01 6.523335e+00) (1.910814e-03 1.422006e-02 2.517137e-01)) ((-1.342851e-02 2.201600e-02 -1.355735e-03) (2.984607e-03 8.616685e-04 -1.882017e-04))
76            	((3.259113e-02 1.691175e-01 6.499244e+00) (1.885508e-03 1.407545e-02 2.509460e-01)) ((-1.192716e-02 2.288461e-02 -1.810135e-03) (2.961949e-03 8.614394e-04 -1.777133e-04))
77            	((3.343507e-02 1.293655e-01 6.478014e+00) (1.848918e-03 1.390502e-02 2.502066e-01)) ((-9.779865e-03 2.372075e-02 -2.151722e-03) (2.941462e-03 8.616631e-04 -1.657988e-04))
78            	((3.420457e-02 8.627123e-02 6.459773e+00) (1.800271e-03 1.371603e-02 2.494888e-01)) ((-7.059060e-03 2.455664e-02 -2.445914e-03) (2.922623e-03 8.599345e-04 -1.542164e-04))
79            	((3.605428e-02 4.115771e-02 6.444220e+00) (1.747083e-03 1.350487e-02 2.487977e-01)) ((-3.925021e-03 2.542775e-02 -2.669098e-03) (2.904475e-03 8.551548e-04 -1.427266e-04))
80            	((3.977068e-02 -3.720506e-03 6.430729e+00) (1.686537e-03 1.328341e-02 2.481241e-01)) ((-6.666003e-04 2.635110e-02 -2.764424e-03) (2.888952e-03 8.500179e-04 -1.326351e-04))
81            	((4.560245e-02 -4.625378e-02 6.418552e+00) (1.619110e-03 1.305045e-02 2.474632e-01)) ((2.418606e-03 2.733936e-02 -2.650757e-03) (2.874970e-03 8.424611e-04 -1.204291e-04))
82            	((5.317580e-02 -8.498837e-02 6.406975e+00) (1.552493e-03 1.281086e-02 2.468110e-01)) ((5.129741e-03 2.834333e-02 -2.314873e-03) (2.860244e-03 8.338389e-04 -1.078589e-04))
83            	((6.149034e-02 -1.192508e-01 6.395292e+00) (1.483507e-03 1.256651e-02 2.461811e-01)) ((7.373711e-03 2.928330e-02 -1.831252e-03) (2.846951e-03 8.266679e-04 -9.444019e-05))
84            	((6.967571e-02 -1.488723e-01 6.383053e+00) (1.403696e-03 1.232871e-02 2.455645e-01)) ((9.182499e-03 3.009947e-02 -1.284091e-03) (2.833296e-03 8.187647e-04 -8.132616e-05))
85            	((7.684590e-02 -1.739411e-01 6.370109e+00) (1.308809e-03 1.209682e-02 2.449446e-01)) ((1.062324e-02 3.079563e-02 -7.022531e-04) (2.819331e-03 8.100645e-04 -6.683757e-05))
86            	((8.247494e-02 -1.947409e-01 6.356360e+00) (1.210359e-03 1.186994e-02 2.443284e-01)) ((1.179427e-02 3.136934e-02 -1.031054e-04) (2.804668e-03 8.027408e-04 -5.300843e-05))
87            	((8.660300e-02 -2.114361e-01 6.341866e+00) (1.106111e-03 1.164626e-02 2.436905e-01)) ((1.275196e-02 3.180032e-02 4.496583e-04) (2.788897e-03 7.945449e-04 -3.821955e-05))
88            	((8.941408e-02 -2.240636e-01 6.326738e+00) (9.975003e-04 1.143703e-02 2.430453e-01)) ((1.349433e-02 3.210200e-02 9.204056e-04) (2.771717e-03 7.871150e-04 -2.429162e-05))
89            	((9.102887e-02 -2.327676e-01 6.311016e+00) (8.844590e-04 1.124447e-02 2.423971e-01)) ((1.400894e-02 3.231471e-02 1.307347e-03) (2.754392e-03 7.803386e-04 -1.168041e-05))
90            	((9.182462e-02 -2.377399e-01 6.294852e+00) (7.623599e-04 1.106693e-02 2.417364e-01)) ((1.428757e-02 3.247139e-02 1.624971e-03) (2.737437e-03 7.732382e-04 -2.290671e-07))
91            	((9.230225e-02 -2.394063e-01 6.278419e+00) (6.336132e-04 1.090029e-02 2.410539e-01)) ((1.433045e-02 3.258129e-02 1.880930e-03) (2.718805e-03 7.652727e-04 9.632970e-06))
92            	((9.274696e-02 -2.382610e-01 6.261904e+00) (4.995369e-04 1.074741e-02 2.403516e-01)) ((1.413612e-02 3.265263e-02 2.051636e-03) (2.698807e-03 7.575542e-04 1.759636e-05))
93            	((9.329411e-02 -2.350327e-01 6.245514e+00) (3.667607e-04 1.059479e-02 2.396287e-01)) ((1.374929e-02 3.269692e-02 2.112026e-03) (2.679203e-03 7.484624e-04 2.571360e-05))
94            	((9.408541e-02 -2.302518e-01 6.229390e+00) (2.374435e-04 1.045323e-02 2.388932e-01)) ((1.322477e-02 3.270039e-02 2.037267e-03) (2.657493e-03 7.372721e-04 3.290487e-05))
95            	((9.511793e-02 -2.243800e-01 6.213491e+00) (1.164325e-04 1.032761e-02 2.381641e-01)) ((1.260757e-02 3.269017e-02 1.849960e-03) (2.635519e-03 7.251175e-04 3.973592e-05))
96            	((9.631384e-02 -2.176817e-01 6.197862e+00) (6.115063e-06 1.020390e-02 2.374188e-01)) ((1.193734e-02 3.270648e-02 1.581977e-03) (2.612306e-03 7.112529e-04 4.573238e-05))
97            	((9.758007e-02 -2.105614e-01 6.182646e+00) (-9.245110e-05 1.009393e-02 2.366679e-01)) ((1.125791e-02 3.278170e-02 1.286011e-03) (2.587640e-03 6.962075e-04 5.212068e-05))
98            	((9.899195e-02 -2.034651e-01 6.168071e+00) (-1.827781e-04 9.997132e-03 2.359230e-01)) ((1.063515e-02 3.292603e-02 1.032493e-03) (2.561851e-03 6.801493e-04 5.708798e-05))
99            	((1.006983e-01 -1.967537e-01 6.154334e+00) (-2.626518e-04 9.906428e-03 2.351875e-01)) ((1.012257e-02 3.311209e-02 8.825481e-04) (2.536683e-03 6.637634e-04 6.104915e-05))
100           	((1.028441e-01 -1.908286e-01 6.141633e+00) (-3.285727e-04 9.827321e-03 2.344544e-01)) ((9.751354e-03 3.331537e-02 8.545737e-04) (2.510889e-03 6.479222e-04 6.326070e-05))
101           	((1.053440e-01 -1.860731e-01 6.130095e+00) (-3.858117e-04 9.752058e-03 2.337354e-01)) ((9.530501e-03 3.351376e-02 9.576749e-04) (2.486519e-03 6.344808e-04 6.428225e-05))
102           	((1.080220e-01 -1.825528e-01 6.119691e+00) (-4.392006e-04 9.680406e-03 2.330309e-01)) ((9.445220e-03 3.368399e-02 1.143455e-03) (2.464201e-03 6.222189e-04 6.555847e-05))
103           	((1.106442e-01 -1.801019e-01 6.110279e+00) (-4.844574e-04 9.607599e-03 2.323346e-01)) ((9.468065e-03 3.379801e-02 1.346819e-03) (2.443036e-03 6.087921e-04 6.633742e-05))
104           	((1.130672e-01 -1.785883e-01 6.101542e+00) (-5.184539e-04 9.546269e-03 2.316570e-01)) ((9.578420e-03 3.384610e-02 1.489079e-03) (2.423549e-03 5.977224e-04 6.640193e-05))
105           	((1.151531e-01 -1.777048e-01 6.093233e+00) (-5.396362e-04 9.487236e-03 2.309868e-01)) ((9.750501e-03 3.381886e-02 1.545480e-03) (2.406511e-03 5.870307e-04 6.683513e-05))
106           	((1.167336e-01 -1.772530e-01 6.085113e+00) (-5.480624e-04 9.423501e-03 2.303320e-01)) ((9.960011e-03 3.371251e-02 1.546728e-03) (2.390444e-03 5.783173e-04 6.595565e-05))
107           	((1.176256e-01 -1.770761e-01 6.076935e+00) (-5.513721e-04 9.358472e-03 2.296996e-01)) ((1.020042e-02 3.353214e-02 1.562596e-03) (2.376794e-03 5.705355e-04 6.474898e-05))
108           	((1.177006e-01 -1.769688e-01 6.068582e+00) (-5.506887e-04 9.290198e-03 2.290923e-01)) ((1.047520e-02 3.325673e-02 1.667516e-03) (2.364173e-03 5.632655e-04 6.202938e-05))
109           	((1.168456e-01 -1.767657e-01 6.059952e+00) (-5.517169e-04 9.216736e-03 2.284974e-01)) ((1.078663e-02 3.286958e-02 1.923516e-03) (2.353825e-03 5.571381e-04 5.944914e-05))
110           	((1.150299e-01 -1.763089e-01 6.050993e+00) (-5.494979e-04 9.151589e-03 2.279412e-01)) ((1.112789e-02 3.233719e-02 2.378042e-03) (2.344959e-03 5.513043e-04 5.554520e-05))
111           	((1.123453e-01 -1.754013e-01 6.041753e+00) (-5.499835e-04 9.080941e-03 2.274034e-01)) ((1.148639e-02 3.167235e-02 3.034672e-03) (2.338187e-03 5.436938e-04 5.267391e-05))
112           	((1.089200e-01 -1.738759e-01 6.032285e+00) (-5.426392e-04 9.015390e-03 2.268818e-01)) ((1.184569e-02 3.088212e-02 3.835679e-03) (2.332382e-03 5.351137e-04 4.868896e-05))
113           	((1.048684e-01 -1.716292e-01 6.022719e+00) (-5.340146e-04 8.953217e-03 2.263910e-01)) ((1.217763e-02 2.999919e-02 4.708594e-03) (2.328035e-03 5.259299e-04 4.369222e-05))
114           	((1.003545e-01 -1.684021e-01 6.013245e+00) (-5.246213e-04 8.902603e-03 2.259162e-01)) ((1.245641e-02 2.906806e-02 5.613968e-03) (2.325288e-03 5.169611e-04 3.818027e-05))
115           	((9.556884e-02 -1.638165e-01 6.004104e+00) (-5.161298e-04 8.847044e-03 2.254636e-01)) ((1.266075e-02 2.812889e-02 6.520402e-03) (2.323171e-03 5.044309e-04 3.313112e-05))
116           	((9.050307e-02 -1.579013e-01 5.995473e+00) (-5.196460e-04 8.795506e-03 2.250257e-01)) ((1.278657e-02 2.721691e-02 7.407006e-03) (2.323822e-03 4.905657e-04 2.731244e-05))
117           	((8.499114e-02 -1.509484e-01 5.987556e+00) (-5.362223e-04 8.747826e-03 2.246129e-01)) ((1.284053e-02 2.635322e-02 8.273484e-03) (2.325363e-03 4.741675e-04 2.251702e-05))
118           	((7.882014e-02 -1.433711e-01 5.980464e+00) (-5.511353e-04 8.700528e-03 2.242214e-01)) ((1.282565e-02 2.556608e-02 9.103558e-03) (2.327290e-03 4.554261e-04 1.628172e-05))
119           	((7.206735e-02 -1.356461e-01 5.974106e+00) (-5.723168e-04 8.657008e-03 2.238391e-01)) ((1.274447e-02 2.484365e-02 9.871700e-03) (2.331066e-03 4.334960e-04 1.071691e-05))
120           	((6.493597e-02 -1.280074e-01 5.968326e+00) (-5.970993e-04 8.612272e-03 2.234750e-01)) ((1.259152e-02 2.415627e-02 1.058511e-02) (2.334681e-03 4.110620e-04 3.775670e-06))
121           	((5.764766e-02 -1.204039e-01 5.962868e+00) (-6.301616e-04 8.581539e-03 2.231126e-01)) ((1.236174e-02 2.348281e-02 1.124545e-02) (2.337810e-03 3.883662e-04 -4.102071e-06))
122           	((5.035112e-02 -1.125014e-01 5.957619e+00) (-6.676803e-04 8.555221e-03 2.227544e-01)) ((1.205928e-02 2.279128e-02 1.186033e-02) (2.341831e-03 3.640087e-04 -1.051177e-05))
123           	((4.321751e-02 -1.039550e-01 5.952400e+00) (-7.112475e-04 8.522408e-03 2.223939e-01)) ((1.167311e-02 2.207676e-02 1.243163e-02) (2.346245e-03 3.400743e-04 -1.738711e-05))
124           	((3.642736e-02 -9.449604e-02 5.947233e+00) (-7.473449e-04 8.500046e-03 2.220364e-01)) ((1.120756e-02 2.131527e-02 1.292740e-02) (2.350484e-03 3.173715e-04 -2.266125e-05))
125           	((2.991293e-02 -8.392593e-02 5.942207e+00) (-7.797335e-04 8.479470e-03 2.216765e-01)) ((1.065178e-02 2.050503e-02 1.329926e-02) (2.352986e-03 2.954418e-04 -3.031624e-05))
126           	((2.353441e-02 -7.203290e-02 5.937391e+00) (-8.145575e-04 8.469003e-03 2.213210e-01)) ((9.990771e-03 1.966237e-02 1.350045e-02) (2.355439e-03 2.733871e-04 -3.595263e-05))
